czas,wejscie,wyjscie
0.9860000000000008,0,0.0
0.9880000000000008,0,0.0
0.9900000000000008,0,0.0
0.9920000000000008,0,0.0
0.9940000000000008,0,0.0
0.9960000000000008,0,0.0
0.9980000000000008,0,0.0
1.0000000000000007,0,0.0
1.0020000000000007,0,0.0
1.0040000000000007,0,0.0
1.0060000000000007,0,0.0
1.0080000000000007,0,0.0
1.0100000000000007,0,0.0
1.0120000000000007,0,0.0
1.0140000000000007,0,0.0
1.0160000000000007,0,0.0
1.0180000000000007,0,0.0
1.0200000000000007,0,0.0
1.0220000000000007,0,0.0
1.0240000000000007,0,0.0
1.0260000000000007,0,0.0
1.0280000000000007,0,0.0
1.0300000000000007,0,0.0
1.0320000000000007,0,0.0
1.0340000000000007,0,0.0
1.0360000000000007,0,0.0
1.0380000000000007,0,0.0
1.0400000000000007,0,0.0
1.0420000000000007,0,0.0
1.0440000000000007,0,0.0
1.0460000000000007,0,0.0
1.0480000000000007,0,0.0
1.0500000000000007,0,0.0
1.0520000000000007,0,0.0
1.0540000000000007,0,0.0
1.0560000000000007,0,0.0
1.0580000000000007,0,0.0
1.0600000000000007,0,0.0
1.0620000000000007,0,0.0
1.0640000000000007,0,0.0
1.0660000000000007,0,0.0
1.0680000000000007,0,0.0
1.0700000000000007,0,0.0
1.0720000000000007,0,0.0
1.0740000000000007,0,0.0
1.0760000000000007,0,0.0
1.0780000000000007,0,0.0
1.0800000000000007,0,0.0
1.0820000000000007,0,0.0
1.0840000000000007,0,0.0
1.0860000000000007,0,0.0
1.0880000000000007,0,0.0
1.0900000000000007,0,0.0
1.0920000000000007,0,0.0
1.0940000000000007,0,0.0
1.0960000000000008,0,0.0
1.0980000000000008,0,0.0
1.1000000000000008,0,0.0
1.1020000000000008,0,0.0
1.1040000000000008,0,0.0
1.1060000000000008,0,0.0
1.1080000000000008,0,0.0
1.1100000000000008,0,0.0
1.1120000000000008,0,0.0
1.1140000000000008,0,0.0
1.1160000000000008,0,0.0
1.1180000000000008,0,0.0
1.1200000000000008,0,0.0
1.1220000000000008,0,0.0
1.1240000000000008,0,0.0
1.1260000000000008,0,0.0
1.1280000000000008,0,0.0
1.1300000000000008,0,0.0
1.1320000000000008,0,0.0
1.1340000000000008,0,0.0
1.1360000000000008,0,0.0
1.1380000000000008,0,0.0
1.1400000000000008,0,0.0
1.1420000000000008,0,0.0
1.1440000000000008,0,0.0
1.1460000000000008,0,0.0
1.1480000000000008,0,0.0
1.1500000000000008,0,0.0
1.1520000000000008,0,0.0
1.1540000000000008,0,0.0
1.1560000000000008,0,0.0
1.1580000000000008,0,0.0
1.1600000000000008,0,0.0
1.1620000000000008,0,0.0
1.1640000000000008,0,0.0
1.1660000000000008,0,0.0
1.1680000000000008,0,0.0
1.1700000000000008,0,0.0
1.1720000000000008,0,0.0
1.1740000000000008,0,0.0
1.1760000000000008,0,0.0
1.1780000000000008,0,0.0
1.1800000000000008,0,0.0
1.1820000000000008,0,0.0
1.1840000000000008,0,0.0
1.1860000000000008,0,0.0
1.1880000000000008,0,0.0
1.1900000000000008,0,0.0
1.1920000000000008,0,0.0
1.1940000000000008,0,0.0
1.1960000000000008,0,0.0
1.1980000000000008,0,0.0
1.2000000000000008,0,0.0
1.2020000000000008,0,0.0
1.2040000000000008,0,0.0
1.2060000000000008,0,0.0
1.2080000000000009,0,0.0
1.2100000000000009,0,0.0
1.2120000000000009,0,0.0
1.2140000000000009,0,0.0
1.2160000000000009,0,0.0
1.2180000000000009,0,0.0
1.2200000000000009,0,0.0
1.2220000000000009,0,0.0
1.2240000000000009,0,0.0
1.2260000000000009,0,0.0
1.2280000000000009,0,0.0
1.2300000000000009,0,0.0
1.2320000000000009,0,0.0
1.2340000000000009,0,0.0
1.2360000000000009,0,0.0
1.2380000000000009,0,0.0
1.2400000000000009,0,0.0
1.2420000000000009,0,0.0
1.2440000000000009,0,0.0
1.2460000000000009,0,0.0
1.2480000000000009,0,0.0
1.2500000000000009,0,0.0
1.252000000000001,0,0.0
1.254000000000001,0,0.0
1.256000000000001,0,0.0
1.258000000000001,0,0.0
1.260000000000001,0,0.0
1.262000000000001,0,0.0
1.264000000000001,0,0.0
1.266000000000001,0,0.0
1.268000000000001,0,0.0
1.270000000000001,0,0.0
1.272000000000001,0,0.0
1.274000000000001,0,0.0
1.276000000000001,0,0.0
1.278000000000001,0,0.0
1.280000000000001,0,0.0
1.282000000000001,0,0.0
1.284000000000001,0,0.0
1.286000000000001,0,0.0
1.288000000000001,0,0.0
1.290000000000001,0,0.0
1.292000000000001,0,0.0
1.294000000000001,0,0.0
1.296000000000001,0,0.0
1.298000000000001,0,0.0
1.300000000000001,0,0.0
1.302000000000001,0,0.0
1.304000000000001,0,0.0
1.306000000000001,0,0.0
1.308000000000001,0,0.0
1.310000000000001,0,0.0
1.312000000000001,0,0.0
1.314000000000001,0,0.0
1.316000000000001,0,0.0
1.318000000000001,0,0.0
1.320000000000001,0,0.0
1.322000000000001,0,0.0
1.324000000000001,0,0.0
1.326000000000001,0,0.0
1.328000000000001,0,0.0
1.330000000000001,0,0.0
1.332000000000001,0,0.0
1.334000000000001,0,0.0
1.336000000000001,0,0.0
1.338000000000001,0,0.0
1.340000000000001,0,0.0
1.342000000000001,0,0.0
1.344000000000001,0,0.0
1.346000000000001,0,0.0
1.348000000000001,0,0.0
1.350000000000001,0,0.0
1.352000000000001,0,0.0
1.354000000000001,0,0.0
1.356000000000001,0,0.0
1.358000000000001,0,0.0
1.360000000000001,0,0.0
1.362000000000001,0,0.0
1.364000000000001,0,0.0
1.366000000000001,0,0.0
1.368000000000001,0,0.0
1.370000000000001,0,0.0
1.372000000000001,0,0.0
1.374000000000001,0,0.0
1.376000000000001,0,0.0
1.378000000000001,0,0.0
1.380000000000001,0,0.0
1.382000000000001,0,0.0
1.384000000000001,0,0.0
1.386000000000001,0,0.0
1.388000000000001,0,0.0
1.390000000000001,0,0.0
1.392000000000001,0,0.0
1.394000000000001,0,0.0
1.396000000000001,0,0.0
1.398000000000001,0,0.0
1.400000000000001,0,0.0
1.402000000000001,0,0.0
1.404000000000001,0,0.0
1.406000000000001,0,0.0
1.408000000000001,0,0.0
1.410000000000001,0,0.0
1.412000000000001,0,0.0
1.414000000000001,0,0.0
1.416000000000001,0,0.0
1.418000000000001,0,0.0
1.420000000000001,0,0.0
1.422000000000001,0,0.0
1.424000000000001,0,0.0
1.426000000000001,0,0.0
1.428000000000001,0,0.0
1.430000000000001,0,0.0
1.432000000000001,0,0.0
1.434000000000001,0,0.0
1.436000000000001,0,0.0
1.438000000000001,0,0.0
1.440000000000001,0,0.0
1.442000000000001,0,0.0
1.444000000000001,0,0.0
1.446000000000001,0,0.0
1.448000000000001,0,0.0
1.450000000000001,0,0.0
1.452000000000001,0,0.0
1.454000000000001,0,0.0
1.456000000000001,0,0.0
1.458000000000001,0,0.0
1.460000000000001,0,0.0
1.462000000000001,0,0.0
1.464000000000001,0,0.0
1.466000000000001,0,0.0
1.468000000000001,0,0.0
1.470000000000001,0,0.0
1.472000000000001,0,0.0
1.474000000000001,0,0.0
1.476000000000001,0,0.0
1.478000000000001,0,0.0
1.480000000000001,0,0.0
1.482000000000001,0,0.0
1.484000000000001,0,0.0
1.486000000000001,0,0.0
1.488000000000001,0,0.0
1.490000000000001,0,0.0
1.492000000000001,0,0.0
1.494000000000001,0,0.0
1.496000000000001,0,0.0
1.498000000000001,0,0.0
1.500000000000001,0,0.0
1.5020000000000011,0,0.0
1.5040000000000011,0,0.0
1.5060000000000011,0,0.0
1.5080000000000011,0,0.0
1.5100000000000011,0,0.0
1.5120000000000011,0,0.0
1.5140000000000011,0,0.0
1.5160000000000011,0,0.0
1.5180000000000011,0,0.0
1.5200000000000011,0,0.0
1.5220000000000011,0,0.0
1.5240000000000011,0,0.0
1.5260000000000011,0,0.0
1.5280000000000011,0,0.0
1.5300000000000011,0,0.0
1.5320000000000011,0,0.0
1.5340000000000011,0,0.0
1.5360000000000011,0,0.0
1.5380000000000011,0,0.0
1.5400000000000011,0,0.0
1.5420000000000011,0,0.0
1.5440000000000011,0,0.0
1.5460000000000012,0,0.0
1.5480000000000012,0,0.0
1.5500000000000012,0,0.0
1.5520000000000012,0,0.0
1.5540000000000012,0,0.0
1.5560000000000012,0,0.0
1.5580000000000012,0,0.0
1.5600000000000012,0,0.0
1.5620000000000012,0,0.0
1.5640000000000012,0,0.0
1.5660000000000012,0,0.0
1.5680000000000012,0,0.0
1.5700000000000012,0,0.0
1.5720000000000012,0,0.0
1.5740000000000012,0,0.0
1.5760000000000012,0,0.0
1.5780000000000012,0,0.0
1.5800000000000012,0,0.0
1.5820000000000012,0,0.0
1.5840000000000012,0,0.0
1.5860000000000012,5.0,3.6924194298567734
1.5880000000000012,5.0,24.87456735561793
1.5900000000000012,5.0,64.71834517239122
1.5920000000000012,5.0,120.76329496960324
1.5940000000000012,5.0,190.83396248475898
1.5960000000000012,5.0,273.0074328336516
1.5980000000000012,5.0,365.58455549005396
1.6000000000000012,5.0,467.064439407698
1.6020000000000012,5.0,576.1218467866199
1.6040000000000012,5.0,691.5871561869924
1.6060000000000012,5.0,812.4286031007308
1.6080000000000012,5.0,937.7365392490217
1.6100000000000012,5.0,1066.7094812651721
1.6120000000000012,5.0,1198.641745474696
1.6140000000000012,5.0,1332.9124885776089
1.6160000000000012,5.0,1468.975994507665
1.6180000000000012,5.0,1606.3530658877546
1.6200000000000012,5.0,1744.6233945840083
1.6220000000000012,5.0,1883.4188001174873
1.6240000000000012,5.0,2022.4172373291904
1.6260000000000012,5.0,2161.337485895475
1.6280000000000012,5.0,2299.9344442199044
1.6300000000000012,5.0,2437.994959028577
1.6320000000000012,5.0,2575.3341297972443
1.6340000000000012,5.0,2711.792034053612
1.6360000000000012,5.0,2847.23082572774
1.6380000000000012,5.0,2981.5321641567148
1.6400000000000012,5.0,3114.594936165806
1.6420000000000012,5.0,3246.3332379172803
1.6440000000000012,5.0,3376.6745870020536
1.6460000000000012,5.0,3505.558338603539
1.6480000000000012,5.0,3632.934282536174
1.6500000000000012,5.0,3758.7614005965174
1.6520000000000012,5.0,3883.006766000829
1.6540000000000012,5.0,4005.6445687536916
1.6560000000000012,5.0,4126.65525262769
1.6580000000000013,5.0,4246.0247510610725
1.6600000000000013,5.0,4363.743810722444
1.6620000000000013,5.0,4479.807392769849
1.6640000000000013,5.0,4594.214142964644
1.6660000000000013,5.0,4706.965922804973
1.6680000000000013,5.0,4818.067394733886
1.6700000000000013,5.0,4927.525655266294
1.6720000000000013,5.0,5035.349910578438
1.6740000000000013,5.0,5141.551189723582
1.6760000000000013,5.0,5246.142091187209
1.6780000000000013,5.0,5349.13655898218
1.6800000000000013,5.0,5450.549684916112
1.6820000000000013,5.0,5550.39753404599
1.6840000000000013,5.0,5648.696990674321
1.6860000000000013,5.0,5745.465622541826
1.6880000000000013,5.0,5840.721561138293
1.6900000000000013,5.0,5934.483396289445
1.6920000000000013,5.0,6026.770083387137
1.6940000000000013,5.0,6117.600861815837
1.6960000000000013,5.0,6206.995183292916
1.6980000000000013,5.0,6294.972648986096
1.7000000000000013,5.0,6381.552954400709
1.7020000000000013,5.0,6466.755841144038
1.7040000000000013,5.0,6550.601054775548
1.7060000000000013,5.0,6633.108308041864
1.7080000000000013,5.0,6714.297248875194
1.7100000000000013,5.0,6794.187432604559
1.7120000000000013,5.0,6872.798297891972
1.7140000000000013,5.0,6950.149145961211
1.7160000000000013,5.0,7026.259122736142
1.7180000000000013,5.0,7101.147203549186
1.7200000000000013,5.0,7174.832180119212
1.7220000000000013,5.0,7247.332649532466
1.7240000000000013,5.0,7318.667004990522
1.7260000000000013,5.0,7388.853428116209
1.7280000000000013,5.0,7457.909882632327
1.7300000000000013,5.0,7525.8541092491505
1.7320000000000013,5.0,7592.703621615483
1.7340000000000013,5.0,7658.475703204621
1.7360000000000013,5.0,7723.187405021372
1.7380000000000013,5.0,7786.855544029284
1.7400000000000013,5.0,7849.496702208855
1.7420000000000013,5.0,7911.127226167724
1.7440000000000013,5.0,7971.763227232957
1.7460000000000013,5.0,8031.420581963572
1.7480000000000013,5.0,8090.114933028624
1.7500000000000013,5.0,8147.861690402449
1.7520000000000013,5.0,8204.676032834317
1.7540000000000013,5.0,8260.572909554689
1.7560000000000013,5.0,8315.56704218466
1.7580000000000013,5.0,8369.672926819128
1.7600000000000013,5.0,8422.904836257585
1.7620000000000013,5.0,8475.2768223596
1.7640000000000013,5.0,8526.802718504685
1.7660000000000013,5.0,8577.4961421387
1.7680000000000013,5.0,8627.370497391004
1.7700000000000014,5.0,8676.438977748567
1.7720000000000014,5.0,8724.714568774763
1.7740000000000014,5.0,8772.210050862222
1.7760000000000014,5.0,8818.938002010247
1.7780000000000014,5.0,8864.910800618612
1.7800000000000014,5.0,8910.140628290494
1.7820000000000014,5.0,8954.63947263821
1.7840000000000014,5.0,8998.419130086273
1.7860000000000014,5.0,9041.491208666957
1.7880000000000014,5.0,9083.867130804174
1.7900000000000014,5.0,9125.558136082069
1.7920000000000014,5.0,9166.575283995202
1.7940000000000014,5.0,9206.92945667761
1.7960000000000014,5.0,9246.63136160845
1.7980000000000014,5.0,9285.69153429225
1.8000000000000014,5.0,9324.120340912077
1.8020000000000014,5.0,9361.927980954253
1.8040000000000014,5.0,9399.124489803386
1.8060000000000014,5.0,9435.719741306806
1.8080000000000014,5.0,9471.723450307556
1.8100000000000014,5.0,9507.145175145351
1.8120000000000014,5.0,9541.99432012499
1.8140000000000014,5.0,9576.280137951846
1.8160000000000014,5.0,9610.0117321342
1.8180000000000014,5.0,9643.19805935222
1.8200000000000014,5.0,9675.84793179351
1.8220000000000014,5.0,9707.970019455237
1.8240000000000014,5.0,9739.572852412844
1.8260000000000014,5.0,9770.6648230555
1.8280000000000014,5.0,9801.25418828841
1.8300000000000014,5.0,9831.349071702189
1.8320000000000014,5.0,9860.957465709516
1.8340000000000014,5.0,9890.087233649378
1.8360000000000014,5.0,9918.746111859102
1.8380000000000014,5.0,9946.941711714584
1.8400000000000014,5.0,9974.681521638957
1.8420000000000014,5.0,10001.972909080114
1.8440000000000014,5.0,10028.823122457377
1.8460000000000014,5.0,10055.239293077737
1.8480000000000014,5.0,10081.228437022002
1.8500000000000014,5.0,10106.797457001265
1.8520000000000014,5.0,10131.95314418405
1.8540000000000014,5.0,10156.70217999457
1.8560000000000014,5.0,10181.051137882458
1.8580000000000014,5.0,10205.006485064381
1.8600000000000014,5.0,10228.574584237942
1.8620000000000014,5.0,10251.761695268266
1.8640000000000014,5.0,10274.573976847649
1.8660000000000014,5.0,10297.0174881287
1.8680000000000014,5.0,10319.098190331348
1.8700000000000014,5.0,10340.821948324092
1.8720000000000014,5.0,10362.19453217993
1.8740000000000014,5.0,10383.221618707306
1.8760000000000014,5.0,10403.908792956472
1.8780000000000014,5.0,10424.261549701654
1.8800000000000014,5.0,10444.285294899391
1.8820000000000014,5.0,10463.985347123413
1.8840000000000015,5.0,10483.36693897641
1.8860000000000015,5.0,10502.435218479102
1.8880000000000015,5.0,10521.19525043691
1.8900000000000015,5.0,10539.652017784603
1.8920000000000015,5.0,10557.810422909306
1.8940000000000015,5.0,10575.675288952123
1.8960000000000015,5.0,10593.251361088822
1.8980000000000015,5.0,10610.543307789823
1.9000000000000015,5.0,10627.555722059877
1.9020000000000015,5.0,10644.293122657733
1.9040000000000015,5.0,10660.75995529612
1.9060000000000015,5.0,10676.960593822358
1.9080000000000015,5.0,10692.899341379905
1.9100000000000015,5.0,10708.580431551158
1.9120000000000015,5.0,10724.008029481785
1.9140000000000015,5.0,10739.186232986918
1.9160000000000015,5.0,10754.119073639447
1.9180000000000015,5.0,10768.810517840777
1.9200000000000015,5.0,10783.264467874249
1.9220000000000015,5.0,10797.484762941562
1.9240000000000015,5.0,10811.475180182448
1.9260000000000015,5.0,10825.23943567787
1.9280000000000015,5.0,10838.781185437008
1.9300000000000015,5.0,10852.104026368297
1.9320000000000015,5.0,10865.211497234775
1.9340000000000015,5.0,10878.107079593994
1.9360000000000015,0.0,10887.101779292881
1.9380000000000015,0.0,10878.40165717118
1.9400000000000015,0.0,10850.838127263649
1.9420000000000015,0.0,10806.874909315407
1.9440000000000015,0.0,10748.690666694554
1.9460000000000015,0.0,10678.211471514329
1.9480000000000015,0.0,10597.139580492001
1.9500000000000015,0.0,10506.97894065194
1.9520000000000015,0.0,10409.057796370967
1.9540000000000015,0.0,10304.548727063111
1.9560000000000015,0.0,10194.486407393671
1.9580000000000015,0.0,10079.78334875467
1.9600000000000015,0.0,9961.243851342479
1.9620000000000015,0.0,9839.576370125922
1.9640000000000015,0.0,9715.404474900077
1.9660000000000015,0.0,9589.27656415123
1.9680000000000015,0.0,9461.674474313973
1.9700000000000015,0.0,9333.021109918067
1.9720000000000015,0.0,9203.687205866392
1.9740000000000015,0.0,9073.997320448436
1.9760000000000015,0.0,8944.2351464924
1.9780000000000015,0.0,8814.64821813008
1.9800000000000015,0.0,8685.452081847667
1.9820000000000015,0.0,8556.833992694288
1.9840000000000015,0.0,8428.95618960512
1.9860000000000015,0.0,8301.958797666266
1.9880000000000015,0.0,8175.9623997154295
1.9900000000000015,0.0,8051.070314856315
1.9920000000000015,0.0,7927.370617195746
1.9940000000000015,0.0,7804.9379243284675
1.9960000000000016,0.0,7683.834981740439
1.9980000000000016,0.0,7564.114066328277
2.0000000000000013,0.0,7445.818229597114
2.002000000000001,0.0,7328.9823987630925
2.004000000000001,0.0,7213.634351916091
2.0060000000000007,0.0,7099.795581562802
2.0080000000000005,0.0,6987.4820592433825
2.0100000000000002,0.0,6876.704912472747
2.012,0.0,6767.471023979305
2.014,0.0,6659.783562080848
2.0159999999999996,0.0,6553.642450032927
2.0179999999999993,0.0,6449.044781294795
2.019999999999999,0.0,6345.985186868845
2.021999999999999,0.0,6244.456160169998
2.0239999999999987,0.0,6144.448344261455
2.0259999999999985,0.0,6045.950785743634
2.0279999999999982,0.0,5948.951159095978
2.029999999999998,0.0,5853.435964839477
2.031999999999998,0.0,5759.390704504994
2.0339999999999976,0.0,5666.800035053238
2.0359999999999974,0.0,5575.647905091445
2.037999999999997,0.0,5485.917674965294
2.039999999999997,0.0,5397.592222568302
2.0419999999999967,0.0,5310.654036501468
2.0439999999999965,0.0,5225.085298030344
2.0459999999999963,0.0,5140.867953122096
2.047999999999996,0.0,5057.9837756993
2.049999999999996,0.0,4976.414423117931
2.0519999999999956,0.0,4896.141484762363
2.0539999999999954,0.0,4817.146524548676
2.055999999999995,0.0,4739.4111180374875
2.057999999999995,0.0,4662.9168847777355
2.0599999999999947,0.0,4587.645516432102
2.0619999999999945,0.0,4513.578801172068
2.0639999999999943,0.0,4440.698644774994
2.065999999999994,0.0,4368.987088806403
2.067999999999994,0.0,4298.426326226933
2.0699999999999936,0.0,4228.998714724758
2.0719999999999934,0.0,4160.686788039962
2.073999999999993,0.0,4093.47326551695
2.075999999999993,0.0,4027.341060094039
2.0779999999999927,0.0,3962.273284915471
2.0799999999999925,0.0,3898.2532587299393
2.0819999999999923,0.0,3835.2645102209535
2.083999999999992,0.0,3773.2907813977276
2.085999999999992,0.0,3712.3160301605512
2.0879999999999916,0.0,3652.32443214154
2.0899999999999914,0.0,3593.300381910078
2.091999999999991,0.0,3535.2284936220117
2.093999999999991,0.0,3478.093601182562
2.0959999999999908,0.0,3421.880757984862
2.0979999999999905,0.0,3366.5752362788935
2.0999999999999903,0.0,3312.1625262192492
2.10199999999999,0.0,3258.6283346345763
2.10399999999999,0.0,3205.958583556542
2.1059999999999897,0.0,3154.1394085418056
2.1079999999999894,0.0,3103.157156816544
2.109999999999989,0.0,3052.9983852696473
2.111999999999989,0.0,3003.649858317618
2.1139999999999888,0.0,2955.0985456615235
2.1159999999999886,0.0,2907.3316199539104
2.1179999999999883,0.0,2860.3364543914963
2.119999999999988,0.0,2814.100620247551
2.121999999999988,0.0,2768.611884356239
2.1239999999999877,0.0,2723.8582065595174
2.1259999999999875,0.0,2679.827737126563
2.1279999999999872,0.0,2636.5088141531787
2.129999999999987,0.0,2593.889960949299
2.131999999999987,0.0,2551.959883420457
2.1339999999999866,0.0,2510.7074674489404
2.1359999999999864,0.0,2470.121776279467
2.137999999999986,0.0,2430.1920479136015
2.139999999999986,0.0,2390.90769251658
2.1419999999999857,0.0,2352.2582898397163
2.1439999999999855,0.0,2314.233586661132
2.1459999999999853,0.0,2276.8234942471618
2.147999999999985,0.0,2240.018085836458
2.149999999999985,0.0,2203.807594148503
2.1519999999999846,0.0,2168.1824089179863
2.1539999999999844,0.0,2133.1330744562624
2.155999999999984,0.0,2098.6502872409114
2.157999999999984,0.0,2064.72489353422
2.1599999999999837,0.0,2031.3478870312686
2.1619999999999835,0.0,1998.5104065381506
2.1639999999999833,0.0,1966.2037336807325
2.165999999999983,0.0,1934.4192906442568
2.167999999999983,0.0,1903.1486379439937
2.1699999999999826,0.0,1872.3834722270612
2.1719999999999824,0.0,1842.1156241054653
2.173999999999982,0.0,1812.3370560203425
2.175999999999982,0.0,1783.0398601373408
2.1779999999999817,0.0,1754.216256273012
2.1799999999999815,0.0,1725.8585898520666
2.1819999999999813,0.0,1697.959329895283
2.183999999999981,0.0,1670.5110670378547
2.185999999999981,0.0,1643.5065115779134
2.1879999999999806,0.0,1616.9384915549547
2.1899999999999804,0.0,1590.7999508578694
2.19199999999998,0.0,1565.0839473622668
2.19399999999998,0.0,1539.7836510967632
2.1959999999999797,0.0,1514.8923424378986
2.1979999999999795,0.0,1490.4034103333327
2.1999999999999793,0.0,1466.3103505529662
2.201999999999979,0.0,1442.6067639676264
2.203999999999979,0.0,1419.286354854952
2.2059999999999786,0.0,1396.3429292321082
2.2079999999999784,0.0,1373.770393214962
2.209999999999978,0.0,1351.5627514033451
2.211999999999978,0.0,1329.7141052920338
2.2139999999999778,0.0,1308.2186517070722
2.2159999999999775,0.0,1287.0706812670687
2.2179999999999773,0.0,1266.264576869099
2.219999999999977,0.0,1245.794812198843
2.221999999999977,0.0,1225.655950264597
2.2239999999999767,0.0,1205.8426419547964
2.2259999999999764,0.0,1186.3496246186876
2.227999999999976,0.0,1167.1717206697997
2.229999999999976,0.0,1148.3038362118602
2.231999999999976,0.0,1129.7409596868065
2.2339999999999756,0.0,1111.4781605445512
2.2359999999999753,0.0,1093.5105879341597
2.237999999999975,0.0,1075.8334694161053
2.239999999999975,0.0,1058.4421096952701
2.2419999999999747,0.0,1041.331889374362
2.2439999999999745,0.0,1024.4982637274304
2.2459999999999742,0.0,1007.9367614931836
2.247999999999974,0.0,991.6429836876057
2.249999999999974,0.0,975.6126024361378
2.2519999999999736,0.0,959.8413598241585
2.2539999999999734,0.0,944.3250667664244
2.255999999999973,0.0,929.0596018945951
2.257999999999973,0.0,914.040910462746
2.2599999999999727,0.0,899.2650032705527
2.2619999999999725,0.0,884.7279556038626
2.2639999999999723,0.0,870.4259061923768
2.265999999999972,0.0,856.3550561841668
2.267999999999972,0.0,842.5116681367537
2.2699999999999716,0.0,828.8920650244877
2.2719999999999714,0.0,815.492629261962
2.273999999999971,0.0,802.3098017432045
2.275999999999971,0.0,789.3400808963936
2.2779999999999707,0.0,776.5800217538479
2.2799999999999705,0.0,764.0262350370431
2.2819999999999703,0.0,751.6753862564143
2.28399999999997,0.0,739.5241948257064
2.28599999999997,0.0,727.5694331906353
2.2879999999999696,0.0,715.8079259716324
2.2899999999999694,0.0,704.236549120442
2.291999999999969,0.0,692.8522290903514
2.293999999999969,0.0,681.6519420198301
2.2959999999999687,0.0,670.6327129293644
2.2979999999999685,0.0,659.7916149312731
2.2999999999999683,0.0,649.1257684522956
2.301999999999968,0.0,638.6323404687437
2.303999999999968,0.0,628.3085437540188
2.3059999999999676,0.0,618.1516361382896
2.3079999999999674,0.0,608.1589197801375
2.309999999999967,0.0,598.3277404499745
2.311999999999967,0.0,588.6554868250448
2.3139999999999668,0.0,579.1395897958222
2.3159999999999665,0.0,569.7775217836174
2.3179999999999663,0.0,560.5667960692188
2.319999999999966,0.0,551.5049661323828
2.321999999999966,0.0,542.5896250020035
2.3239999999999656,0.0,533.8184046167842
2.3259999999999654,0.0,525.1889751962459
2.327999999999965,0.0,516.699044621902
2.329999999999965,0.0,508.34635782843645
2.3319999999999648,0.0,500.12869620472395
2.3339999999999645,0.0,492.0438770045326
2.3359999999999643,0.0,484.0897527667523
2.337999999999964,0.0,476.2642107449956
